,id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,element
6088,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,456
6089,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,456
6090,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,456
6091,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,456
6092,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,456
6093,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,456
6094,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,456
6095,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,456
6096,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,456
6097,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,456
6098,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,456
6099,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,456
6100,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,456
6101,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,456
6102,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,456
6103,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,456
6104,179,2210449,19,,15,,,False,0,False,,,False,4,456
6105,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,457
6106,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,457
6107,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,457
6108,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,457
6109,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,457
6110,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,457
6111,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,457
6112,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,457
6113,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,457
6114,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,457
6115,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,457
6116,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,457
6117,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,457
6118,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,457
6119,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,457
6120,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,457
6121,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,457
6122,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,457
6123,179,2210449,19,,15,,,False,0,False,,,False,4,457
6124,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,471
6125,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,471
6126,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,471
6127,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,471
6128,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,471
6129,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,471
6130,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,471
6131,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,471
6132,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,471
6133,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,471
6134,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,471
6135,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,471
6136,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,471
6137,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,471
6138,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,471
6139,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,471
6140,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,471
6141,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,471
6142,179,2210449,19,,15,,,False,0,False,,,False,4,471
6143,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,516
6144,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,516
6145,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,516
6146,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,516
6147,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,516
6148,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,516
6149,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,516
6150,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,516
6151,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,516
6152,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,516
6153,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,516
6154,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,516
6155,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,516
6156,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,516
6157,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,516
6158,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,516
6159,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,516
6160,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,516
6161,179,2210449,19,,15,,,False,0,False,,,False,4,516
6162,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,528
6163,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,528
6164,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,528
6165,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,528
6166,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,528
6167,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,528
6168,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,528
6169,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,528
6170,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,528
6171,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,528
6172,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,528
6173,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,528
6174,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,528
6175,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,528
6176,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,528
6177,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,528
6178,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,528
6179,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,528
6180,179,2210449,19,,15,,,False,0,False,,,False,4,528
6181,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,580
6182,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,580
6183,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,580
6184,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,580
6185,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,580
6186,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,580
6187,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,580
6188,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,580
6189,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,580
6190,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,580
6191,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,580
6192,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,580
6193,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,580
6194,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,580
6195,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,580
6196,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,580
6197,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,580
6198,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,580
6199,179,2210449,19,,15,,,False,0,False,,,False,4,580
6200,207,2210477,9,,15,,21.0,False,0,False,2022-01-01T15:00:00Z,Gameweek 21,False,3,648
6201,217,2210487,15,,8,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,True,3,648
6202,230,2210500,18,,15,,23.0,False,0,False,2022-01-21T20:00:00Z,Gameweek 23,False,2,648
6203,234,2210504,15,,7,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,True,2,648
6204,248,2210518,15,,12,,25.0,False,0,False,2022-02-12T17:30:00Z,Gameweek 25,True,4,648
6205,256,2210526,11,,15,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,5,648
6206,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,648
6207,277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,2,648
6208,287,2210557,10,,15,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,648
6209,297,2210567,15,,6,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,4,648
6210,301,2210571,4,,15,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,3,648
6211,318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,2,648
6212,324,2210594,13,,15,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,4,648
6213,340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,2,648
6214,341,2210611,2,,15,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,3,648
6215,360,2210630,15,,19,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,4,648
6216,370,2210640,20,,15,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,3,648
6217,380,2210650,15,,17,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,3,648
6218,179,2210449,19,,15,,,False,0,False,,,False,4,648
6219,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,332
6220,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,332
6221,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,332
6222,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,332
6223,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,332
6224,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,332
6225,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,332
6226,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,332
6227,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,332
6228,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,332
6229,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,332
6230,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,332
6231,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,332
6232,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,332
6233,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,332
6234,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,332
6235,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,332
6236,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,332
6237,176,2210446,16,,3,,,False,0,False,,,True,2,332
6238,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,333
6239,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,333
6240,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,333
6241,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,333
6242,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,333
6243,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,333
6244,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,333
6245,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,333
6246,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,333
6247,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,333
6248,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,333
6249,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,333
6250,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,333
6251,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,333
6252,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,333
6253,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,333
6254,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,333
6255,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,333
6256,176,2210446,16,,3,,,False,0,False,,,True,2,333
6257,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,335
6258,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,335
6259,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,335
6260,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,335
6261,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,335
6262,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,335
6263,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,335
6264,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,335
6265,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,335
6266,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,335
6267,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,335
6268,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,335
6269,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,335
6270,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,335
6271,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,335
6272,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,335
6273,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,335
6274,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,335
6275,176,2210446,16,,3,,,False,0,False,,,True,2,335
6276,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,336
6277,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,336
6278,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,336
6279,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,336
6280,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,336
6281,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,336
6282,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,336
6283,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,336
6284,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,336
6285,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,336
6286,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,336
6287,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,336
6288,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,336
6289,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,336
6290,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,336
6291,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,336
6292,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,336
6293,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,336
6294,176,2210446,16,,3,,,False,0,False,,,True,2,336
6295,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,338
6296,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,338
6297,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,338
6298,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,338
6299,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,338
6300,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,338
6301,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,338
6302,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,338
6303,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,338
6304,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,338
6305,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,338
6306,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,338
6307,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,338
6308,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,338
6309,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,338
6310,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,338
6311,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,338
6312,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,338
6313,176,2210446,16,,3,,,False,0,False,,,True,2,338
6314,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,339
6315,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,339
6316,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,339
6317,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,339
6318,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,339
6319,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,339
6320,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,339
6321,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,339
6322,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,339
6323,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,339
6324,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,339
6325,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,339
6326,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,339
6327,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,339
6328,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,339
6329,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,339
6330,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,339
6331,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,339
6332,176,2210446,16,,3,,,False,0,False,,,True,2,339
6333,209,2210479,16,,14,,21.0,False,0,False,2022-01-02T14:00:00Z,Gameweek 21,True,2,341
6334,220,2210490,20,,16,,22.0,False,0,False,2022-01-15T15:00:00Z,Gameweek 22,False,3,341
6335,229,2210499,16,,12,,23.0,False,0,False,2022-01-22T17:30:00Z,Gameweek 23,True,4,341
6336,240,2210510,17,,16,,24.0,False,0,False,2022-02-09T19:45:00Z,Gameweek 24,False,3,341
6337,246,2210516,13,,16,,25.0,False,0,False,2022-02-12T12:30:00Z,Gameweek 25,False,4,341
6338,258,2210528,16,,8,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,True,3,341
6339,269,2210539,16,,15,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,341
6340,271,2210541,2,,16,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,3,341
6341,289,2210559,16,,18,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,341
6342,292,2210562,5,,16,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,2,341
6343,305,2210575,10,,16,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,2,341
6344,319,2210589,16,,6,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,4,341
6345,326,2210596,16,,1,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,341
6346,333,2210603,4,,16,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,3,341
6347,346,2210616,16,,7,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,2,341
6348,352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,2,341
6349,366,2210636,16,,11,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,4,341
6350,377,2210647,9,,16,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,3,341
6351,176,2210446,16,,3,,,False,0,False,,,True,2,341
